improve_chem_id	canSMILES
Drug_521	CCN1CCC(Oc2c(C#N)ncc3[nH]c4ncccc4c23)CC1
Drug_522	C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1
Drug_523	CNCCN(C)Cc1c[nH]nc1-c1ccc(O[C@H]2C[C@H](OCCC3CCOCC3)C2)cc1
Drug_524	Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1
Drug_525	N=C(N)NCCC[C@H]1NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O
Drug_526	O=C(C=Cc1ccc(C(=O)NNC=C2C=CC(=O)C(O)=C2O)cc1)NO
Drug_527	N#C/C(=C\c1ccc2[nH]ccc2c1)C(=O)NCCCCNC(=O)/C(C#N)=C/c1ccc2[nH]ccc2c1
Drug_528	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1
Drug_529	O=C1CC[C@H](NC(=O)Cc2ccccc2)C(=O)N1
Drug_53	c1ccc2c(CCNc3ccc(Nc4ccncc4)cc3)c[nH]c2c1
Drug_530	O=C1CC(c2c(-c3ccccc3)[nH]c3ccccc23)C(=O)N1
Drug_531	O=C(O)C1C2CCC(O2)C1C(=O)NCc1cccnc1
Drug_532	N#Cc1cnc2c(Cl)cc(NCc3cnc[nH]3)cc2c1Nc1ccc(F)c(Cl)c1
Drug_533	COCC1(CO)C(=O)C2CCN1CC2
Drug_534	Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12
Drug_535	Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O
Drug_536	Cc1cccc(-c2ccc(C3CC3c3cc(=O)n(C)c(N)n3)cc2)c1
Drug_537	C[C@@H]1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1
Drug_538	Cn1cncc1[C@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C
Drug_539	COCCOCCOCCOCCOC(=O)OC[n+]1ccc(N/C(=N/C#N)NCCCCCCOc2ccc(Cl)cc2)cc1
Drug_54	O=C(c1cc(Cc2nnc(O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1
Drug_540	CN(C)CCOc1ccc(-c2nc(=c3ccc4c(c3)CCC=4N=O)c(=C3C=CNC=C3)[nH]2)cc1
Drug_541	CN(C)CCOc1ccc(-c2nc(-c3ccc4c(c3)CC/C4=N\O)c(-c3ccncc3)[nH]2)cc1
Drug_542	CCOC(=O)C1(CCCCCCOc2ccc(Cl)cc2)CO1
Drug_543	CC(=O)N1CCN(CCOc2ccc(C3CCN(C4=Nn5c(nnc5C(F)(F)F)CC4)CC3)cc2)CC1
Drug_544	C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1
Drug_545	CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1
Drug_546	Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccc(OCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc1)c1nnc(C)n1-2
Drug_547	N#CNC(=NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1
Drug_548	C=CC(C)(O)CCC=C(CO)C(=O)O[C@@H]1C(C)O[C@@H](O[C@](C)(C=C)CCC=C(CO)C(=O)O[C@H]2C[C@@]3(C(=O)O[C@@H]4OC(CO)[C@@H](O)[C@@H](O)[C@@H]4O[C@@H]4OC(C)[C@H](O[C@@H]5O[C@@H](CO)[C@H](O)[C@@H]5O)[C@@H](O[C@@H]5OC(CO)[C@@H](O)[C@@H](O)[C@@H]5O)[C@@H]4O)C(CC2(C)C)C2=CCC4[C@@]5(C)CC[C@H](O[C@@H]6OC(CO[C@@H]7OC(C)[C@H](O)[C@@H](O)[C@@H]7O[C@@H]7OC[C@@H](O)[C@@H](O)[C@@H]7O)[C@@H](O)[C@@H](O)[C@@H]6NC(C)=O)C(C)(C)C5CC[C@@]4(C)[C@]2(C)C[C@H]3O)[C@@H](O)[C@@H]1O
Drug_549	CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1
Drug_55	N=C(N)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1
Drug_550	c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CCOCC4)cc3)c2n1
Drug_551	COC1(c2sc3c(N4CCOCC4)nc(-c4cnc(N)nc4)nc3c2C)COC1
Drug_552	c1cn2cc(-c3ccc4c[nH]nc4c3)nc(Nc3ccc(N4CCOCC4)cc3)c2n1
Drug_553	Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1
Drug_554	O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1
Drug_555	O=C(c1ccc(/N=C/c2ccccc2O)cc1)c1ccc(/N=C/c2ccccc2O)cc1
Drug_556	O=C(c1ccccc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccccc2O)cc(Cl)c1Cl
Drug_557	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
Drug_558	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
Drug_559	Cc1ccc(Nc2nc(N)c(C(=O)c3ccc(C#N)cc3)s2)cc1
Drug_56	O=Nc1c(-c2c(O)[nH]c3cc(Br)ccc23)[nH]c2ccccc12
Drug_560	O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1NNC(=S)Nc1ccc(F)cc1
Drug_561	O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1
Drug_562	N#CC1=C(N)NC(=C2C(=O)C=CC=C2OCC2CC2)C=C1C1CCNCC1
Drug_563	CC=CCC=CCCC(=O)C1OC1C(N)=O
Drug_564	CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F
Drug_565	CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F
Drug_566	O=C(c1c(F)ccc(NS(=O)(=O)N2CCC(F)C2)c1F)c1c[nH]c2ncc(-c3cnc(C4CC4)nc3)cc12
Drug_567	Cc1nc2cc(-n3ncc(C(=O)c4cc5ccccc5[nH]4)c3N)ccc2[nH]1
Drug_568	NC(=O)C(=Cn1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)c1cncnc1
Drug_569	O=C(Nc1ccc(OC(F)(F)F)cc1)c1sccc1NCc1ccnc2ccccc12
Drug_57	O=C(Nc1ccccc1/C=C/c1[nH]nc2ccccc12)c1ccccc1
Drug_570	O=C(NC1CC1)c1cccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)c1
Drug_571	O=C(Nc1cccc(C(F)(F)F)c1)Nc1cc(S(=O)(=O)NC2CC2)ccc1-c1ccsc1
Drug_572	C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1
Drug_573	CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(NC4CCC(O)CC4)c3)c2C1
Drug_574	CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](OC(=O)CN)CC4)c3)c2C1
Drug_575	O=c1cc(N2CCOCC2)n2c(ccc3ccccc32)n1
Drug_576	FC(F)(F)c1cc(-c2ncn(/C=C\c3nnco3)n2)cc(C(F)(F)F)c1
Drug_577	CC(=O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O
Drug_578	C=CCN(/C=C1\C(=O)O[C@H](COC)[C@@]2(C)C1=C(O)C(=O)C1=C2[C@H](OC(C)=O)C[C@]2(C)C(=O)CC[C@@H]12)CC=C
Drug_579	C=C1C(=O)O[C@@H]2/C=C(/C)[C@@H](OC(C)=O)C/C=C(\C)C(O)[C@@H](OC(=O)/C(C)=C\C)C12
Drug_58	c1ccc(CN2CCN3CCN(CC2)CCN(Cc2ccccc2)CC3)cc1
Drug_580	O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CC1
Drug_581	COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O
Drug_582	CC(=O)OC1C(C)OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C1OC(C)=O
Drug_583	CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1
Drug_584	O=C(c1ccccc1)c1ccc(OCCOc2ccc(Nc3ccccc3)cc2)cc1
Drug_585	O=C(NCCCN1CCN(CCCNC(=O)c2cnc3ccccc3n2)CC1)c1cnc2ccccc2n1
Drug_586	O=C(NCCO)c1c(O)nc2ccccc2c1O
Drug_587	COC(=O)C1(O)c2ccccc2N=C2C1CCN2C
Drug_588	O=c1cc(-c2ccccc2F)[nH]c2cc3c(cc12)OCO3
Drug_589	O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2)nc1)NO
Drug_59	N=C(NOC(=O)C12CC3CC(CC(C3)C1)C2)c1ccccc1
Drug_590	Cc1ccc(C(=O)NCCCCCC(=O)Nc2ccc(F)cc2N)cc1
Drug_591	CN(C)CCNC(=O)c1cc2c(s1)-c1cc(Cl)ccc1SC2
Drug_592	CN(C)CCNC(=O)c1cc2c(s1)-c1ccc(Cl)cc1SC2
Drug_593	COC(=O)c1ccc([C@H]2c3[nH]c4ccccc4c3C[C@H](C(=O)OC)N2C(=O)CCl)cc1
Drug_594	Oc1cc(-c2ccccc2F)nc2cc3c(cc12)OCO3
Drug_595	C[C@]12CCC(=O)C[C@H]1CCC(O)[C@@H]2Br
Drug_596	Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2Cc1cn[nH]c1
Drug_597	O=S(Nc1ccccc1)c1cccc(Cl)c1
Drug_598	CN(C)CCNC(=O)c1cccc2cc3ccccc3nc12
Drug_599	Cc1cccc2nc3cccc(C(=O)NCCNCCNCCNC(=O)c4cccc5nc6cccc(C)c6nc45)c3nc12
Drug_6	NC(=O)c1ccc(I)c([N+](=O)[O-])c1
Drug_60	Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1
Drug_600	CCN(CC)CCCNC(=O)c1ccccc1Nc1c(Cl)cccc1Cl
Drug_601	CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1
Drug_602	CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C
Drug_603	Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(N)C(F)CC1
Drug_604	NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F
Drug_605	O=C(NCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc2ccccc2c1
Drug_606	Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(C(=O)NCCc2ccncc2)cc1
Drug_607	CN1CCN(c2ccc3[nH]c(-c4c(O)nc5cccc(F)c5c4N)nc3c2)CC1
Drug_608	NCCCOc1cc2ccccc2cc1C(=O)NCCOc1cc2ccccc2cc1C(=O)Nc1ccc(Cl)cc1O
Drug_609	CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O
Drug_61	O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1[nH]c3ccc(O)cc3c21
Drug_610	CN(C)Cc1c(C(=O)NCCOc2ccc(C(=O)NO)cc2)oc2ccccc12
Drug_611	Nc1nc(O)c2ncn(C3OC(CO)C(O)C3O)c2n1
Drug_612	Cc1ccncc1N1CCN(c2ccnc(Cl)c2)C1=O
Drug_613	Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4nc(C(F)(F)F)c[nH]4)c3)ccc21
Drug_614	C=CCNC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
Drug_615	CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C1C2=O
Drug_616	Cn1c(=O)c2nc(CSCc3ccccc3)[nH]c2n(C)c1=O
Drug_617	CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)C(F)(F)C2
Drug_618	CC(=O)N[C@@H]1C/C=C/CCC(=O)N[C@H](c2ccccc2)COC1=O
Drug_619	CCOC(=O)C1Cc2ccccc2CN1C(=O)c1ccc(SC)s1
Drug_62	Nc1nc2ccc(OC(F)(F)F)cc2s1
Drug_620	CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
Drug_621	C#CC(F)(F)C1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(C4CC4)cc3)CC21C
Drug_622	CC1=NN2C(c3ccc(C)cc3)=CSC2=NC(C)(C)C1
Drug_623	C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12
Drug_624	CC1=C2CC3C(CC=C4CC(O)CCC43C)C2CCC12OC1CC(C)CNC1C2C
Drug_625	CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12
Drug_626	OCCNc1ncnc2c1ncn2Cc1cccc(COc2cccc(OCc3cccc(Cn4cnc5c(NCCO)ncnc54)c3)c2)c1
Drug_627	C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
Drug_628	O=C1NNc2nc(CN3Cc4ccccc4C3)nc3cccc1c23
Drug_629	CCS(=O)(=O)c1cccc(-c2cc(C(=O)NC3CCN(C)CC3)c(C)c3[nH]c4ncc(C)cc4c23)c1
Drug_63	O=C(Nc1nc2ccc(OC(F)(F)F)cc2s1)c1ccc(F)cc1
Drug_630	C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)C4C(CC[C@]3(O)C2)[C@@]2(O)CC[C@H](C3=CC(=O)OC3)[C@@]2(C)C[C@H]4O)[C@H](O)[C@H](O)[C@H]1O
Drug_631	C=C(C)C(=O)[C@@]12C(=O)[C@@H](C)CC[C@H]1[C@H](C)C[C@@H]2C=C(C)C
Drug_632	CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
Drug_633	N#Cc1cc(-c2ccnc(Nc3ccc(-n4cnc(-c5cccnc5)n4)cc3)n2)cc(N2CCOCC2)c1
Drug_634	CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
Drug_635	CN(C)[C@H]1CC[C@H]2[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4ccc5cnccc5c4)=CC[C@@H]32)C1
Drug_636	CC1=C2C[C@H]3[C@@H](CC[C@@H]4CC(NS(C)(=O)=O)CC[C@@]43C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C
Drug_637	C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)[C@@H](Br)C[C@@H]12
Drug_638	Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O
Drug_639	Nc1nc(F)nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O
Drug_64	c1ccc2c(c1)CCN2CCc1c[nH]c2ccccc12
Drug_640	Nc1nc(Cl)nc2c1ncn2C1OC(COS(N)(=O)=O)C(O)C1O
Drug_641	CCNc1cc(NC2CCC(O)CC2)nc(Nc2ccc3c(ccn3Cc3ccccc3)c2)n1
Drug_642	Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F
Drug_643	CN1CCN(c2ccc3c(c2)NC(=C2C(=O)N=c4cccc(F)c4=C2N)N3)CC1
Drug_644	O=[N+]([O-])c1ccc(Nc2ccccc2-c2ccccc2)c2nonc12
Drug_645	N#CCCNc1nonc1-c1nc2ccccc2n1CC(=O)c1ccc(N)cc1
Drug_646	O=C(Nc1nc2ccc(NC(=O)C34C[C@H]5C[C@@H](C3)C[C@@H](C4)C5)cc2s1)c1ccccc1
Drug_647	Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1
Drug_648	Cn1cnc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccccc5)cc4F)c3s2)c1
Drug_649	Cc1noc2c1-c1ccccc1C(c1ccc(Cl)cc1)=N[C@H]2CC(N)=O
Drug_65	c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3n2)cc1
Drug_650	Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2CNCCO2)cn1
Drug_651	CC1(c2ncncc2F)NC(=O)c2cc(-c3cn[nH]c3)ccc21
Drug_652	O=C(Nc1cc(Oc2cc(F)c(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)ccn1)C1CC1
Drug_653	Oc1nc(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2
Drug_654	NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1
Drug_655	CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1
Drug_656	Cc1cc(-c2nc(-c3ccc(OC(F)(F)F)cc3)no2)nn1Cc1ccnc(N2CCN(C3CC3)CC2)c1
Drug_657	CN1CCN(c2ccc([N+](=O)[O-])c3no[n+]([O-])c23)CC1
Drug_658	O=C(NOCCO)c1ccc2cncn2c1Nc1ccc(I)cc1F
Drug_659	CCCc1nn(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12
Drug_66	c1ccc(CNc2nc(Nc3ccccc3)nc3ccccc23)cc1
Drug_660	CCN1C(C)(C)CC(Oc2ccc(C(=O)Nc3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)nc2)CC1(C)C
Drug_661	CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1
Drug_662	N#Cc1cnc(Nc2cc(NCC3CNCCO3)c(C(F)(F)F)cn2)cn1
Drug_663	CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1
Drug_664	CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1
Drug_665	CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1
Drug_666	CC(C)(C)OC(=O)Nc1ccc(-c2cc(C(=O)NCCCCCCC(=O)NO)no2)cc1
Drug_667	CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21
Drug_668	C[N+](C)(N)Cc1csc(-c2ccc(Cl)cc2)n1
Drug_669	CCOC(=O)/C=C(\C)c1ccc(Cl)cc1
Drug_67	O=C(NCc1ccncc1)C12CC3CC(C1)CC(c1ccc(Cl)cc1)(C3)C2
Drug_670	Cc1ccccc1CN1CC2=C(CCN(Cc3ccccc3)C2=O)N2CCN=C12
Drug_671	CN1C(=O)C(Cc2c[nH]c3ccccc23)NC1=S
Drug_672	Cc1nnc(C[C@@H]2C=C(c3ccc(Cl)cc3)c3ccccc3-n3c(C)nnc32)o1
Drug_673	Cc1ncc(CCCN(C)C)cc1Nc1ncc2c(n1)-c1ccc(C(F)(F)F)cc1N=C(S)C2
Drug_674	CCOC(=O)CC1C(O)C(=O)N(C)C1c1ccccc1
Drug_675	CCOC(=O)C1C(=O)c2ccccc2CN1Cc1ccccc1
Drug_676	O=C1[C@H](Cc2ccc(O)cc2)N2C(=O)CCN(C(=O)NCc3ccccc3)[C@H]2CN1Cc1cccc2ccccc12
Drug_677	Cc1cc2cc(Oc3ccnc(Nc4cccc(CS(=O)(=O)NCCN(C)C)c4)n3)ccc2[nH]1
Drug_678	CN(C)CCN(C)C(=O)c1cccc2cccc(C(=O)O)c12
Drug_679	O=C(Nc1cccc2cccnc12)c1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3C2)cc1
Drug_68	O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(S(=O)(=O)c3ccc(N4C(=O)c5ccc(C(=O)O)cc5C4=O)cc3)cc1)C2=O
Drug_680	CN1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(N(C)c4ccnc(Nc5ccc(CS(C)(=O)=O)cc5)n4)cc3)cc2)CC1
Drug_681	COC(=O)c1ccc2c(c1)NC(=O)C2=C(Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1
Drug_682	CN(C)Cc1cccc(NC(=C2C(=O)Nc3cc(C(=O)N(C)C)ccc32)c2ccccc2)c1
Drug_683	C=C1C(=O)OC(CCCCCCCC)C1C(=O)O
Drug_684	O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl
Drug_685	Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21
Drug_686	CO[C@H]1CN(C)C(=O)c2cccc(C#N)c2OC[C@H]2O[C@@H](CC[C@H]2OC)CCN(C)C(=O)[C@H]1C
Drug_687	O=P1(N(CCCl)CCCl)NCCCO1
Drug_688	Oc1ncc(N(CCCl)CCCl)c(O)n1
Drug_689	Nc1ncn([C@@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
Drug_69	O=C1C=CC=CC1=C1NC(=C2C=CC=CC2=O)N(c2ccc(C(=O)O)cc2)N1
Drug_690	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F
Drug_691	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F
Drug_692	NC(=O)C1CCCc2c1[nH]c1ccc(Cl)cc21
Drug_693	O=C1c2ccccc2C(=O)N1c1ccc(S(=O)(=O)Nc2ncccn2)cc1
Drug_694	O=C(c1ccc(C(=O)N2CCC(N3CCCC3)CC2)c(Nc2ccccc2)c1)N1CCC(N2CCCC2)CC1
Drug_695	Nc1ccc2c(c1)C1=NNC(=O)CC1C2
Drug_696	O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1ccc2nccn2c1
Drug_697	c1cc(-c2c[nH]c3nccc(N4CCCC5(CCCCN5)C4)c23)ncn1
Drug_698	CN(CCCl)CCCl
Drug_699	Cc1nc2ccccc2nc1N1CCCC1
Drug_7	NCCCNCCSP(=O)(O)O
Drug_70	CN(C)c1ccc(C(N)=O)cn1
Drug_700	Cc1nc2ccccc2nc1NS(=O)(=O)c1ccc(N)cc1
Drug_701	CC#CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12
Drug_702	C=CCn1c(C)nc2cc(Nc3nc(N4CCCC4)nc4[nH]cnc34)ccc21
Drug_703	Cn1cc(-c2cnn3c(N)c(Br)c(C4CCCNC4)nc23)cn1
Drug_704	Cc1ccc(C(=O)C[n+]2c(N)sc3c2CCCC3)cc1.[Br-]
Drug_705	CNc1nc(S)nc2sc3c(c12)CCCC3
Drug_706	CCN(CC)c1ccc(C2=NNC(=O)C[C@H]2C)cc1
Drug_707	CN(C)c1ccccc1CN1CCCN(Cc2ccccc2N(C)C)C1c1ccncc1
Drug_708	CNc1ncnc2c1nc(NC1CCCC1)n2C1OC(CO)C(O)C1O
Drug_709	Cn1cc(-c2nc(NC3CCCCC3N)c(F)c3c2C(=O)NC3)cn1
Drug_71	CC(C)(C)c1nnc2n(c1=O)N=CC(c1ccc(Br)cc1)S2
Drug_710	CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F
Drug_711	CCN(CC)C(=O)CC12CCCCC1=Nc1ccccc12
Drug_712	C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC
Drug_713	CCN(CCCl)c1cc(CN(C)C)cc(NC(=O)c2cc(C(=O)Nc3cc(CN(C)C)cc(N(CC)CCCl)c3)n(C)n2)c1
Drug_714	O=NN(CCCl)C(=O)NCCCl
Drug_715	C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
Drug_716	CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O
Drug_717	C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1
Drug_718	C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1
Drug_719	CCCC(=O)OCc1ccc(OC(=O)C=C(C)C=CC=C(C)C=CC2=C(C)CCCC2(C)C)cc1
Drug_72	CC(C)(C)c1ccc2cc(C#N)c(C#N)cc2c1
Drug_720	N[Pt]1(N)OC(=O)C2(CCC2)C(=O)O1
Drug_721	NC1CCCCC1N.O=C([O-])C(=O)[O-].[Pt+4]
Drug_722	CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
Drug_723	CCN(CC)c1ccc(C2=NNC(=O)CC2C)cc1[N+](=O)[O-]
Drug_724	CCCN(CCC)C(=O)C1=Cc2ccc(-c3ccc(C(=O)N4CCCC4)cc3)cc2N=C(N)C1
Drug_725	Clc1ccc(N2CCC(N3CCCC3)CC2)cc1-c1nc2ccccc2[nH]1
Drug_726	O=C(NCCc1ccccc1)[C@H]1CCCC[C@@H]1CCO
Drug_727	O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1
Drug_728	CC1CCCC=CC2CC(O)CC2C(O)C=CC(=O)O1
Drug_729	CC[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@H]2[C@H](O)/C=C/C(=O)O1
Drug_73	CCOC(=O)c1ccc2[nH]c(Cc3[nH]c4ccc(C(=O)OCC)cc4c3C)c(C)c2c1
